sr_no,movie_id,movie_name,year,genre,overview,director,cast,language
2335,tt0258775,Madhuchandra,1967,"Comedy, Romance","Poor hero Dinu Khare (Ghanekar) elopes with rich girlfriend Malu (Uma), using a false railway pass. Malu’s rich father searches for the missing couple but they are caught by the railway authorities and have to spend their wedding night in jail. Rajdutt’s debut is a whimsical comedy. The highlight is the hero and heroine, interned in two seperate cells in the prison, singing a love duet to each other, the hit number Madhu ithe ani chandra tithe. The film made Ghanekar, a noted stage actor, a major Marathi film star.",Rajdutt,"Madhu Apte, Uma Bhende, Kashinath Ghanekar, ",marathi
2336,tt3341582,Killa,2014,"Comedy, Drama",A 11-year-old Indian boy who has just lost his father is forced to adapt to a new school in a small village. The story is about how he copes up and how life has to move on transforming a young mind into an adult day by day.,Avinash Arun,"Amruta Subhash, Devadhar Archit, Parth Bhalerao",marathi
2337,tt5471330,Kunku,1994,Family,"Dr Ram marries a widowed nurse from his hospital tragedy strikes when her dead husband comes to their house as Ram's patient.
",Avinash Thakur,"Sanjay Bhalekar, Ajinkya Deo, Seema Deo",marathi
2338,tt1566582,Lek Chalali Sasarla,1984,Drama,"Mukta, married to Vilas, faces constant harassment from her mother-in-law. Aai Saheb, Vilas's mother, has an affair and desires more dowry. Jyothi, Mukta's sister-in-law, supports her. Aai Saheb fakes illness to get Mukta back and kills her for dowry. Jyothi exposes the crime and Aaisaheb-Vilas are arrested.",N.S. Vaidya,"Master Abu, Laxmikant Berde, Roohi Berde",marathi
2339,tt0155652,Deed Shahane,1979,Comedy,Raja belongs to a wealthy family but his father is fed up with him as he does not do anything rather watching Tamasha's.He decides to send him to a Maharaj who will change his lifestyle but Raja decides to send his friend Babnya in his place and starts living with a con men Gajya.While Babnya enjoys his new life on the other hand Raja struggles to find a stable job.,Raja Bargir,"Mandakani Bhadbhade, Kamini Bhatia, Atmaram Bhende",marathi
2340,tt0371536,Anaahat,2003,"Social, Drama",A woman pushes against social mores by asserting her right to sexual fulfillment.,Amol Palekar,"Sonali Bendre, Anant Nag, Deepti Naval",marathi
2341,tt5495080,Hamaal De Dhamaal,1989,Comedy,"Nandini Patvardhan, a budding director, visits actor Anil Kapoor with a script and bets him that for the second lead she will cast an actor of his caliber. She spots Raja a porter at Dadar station and takes the challenge to make him a star.",Purshottam Berde,"Sonali Adhikari, Aadesh Bandekar, Laxmikant Berde",marathi
2342,tt3368378,Ek Cup Chya,2009,Drama,Ek Cup Chya is a Marathi film based on the Right to Information (RTI) Act.,"Sumitra Bhave, Sunil Sukthankar","Kishore Kadam, Ashwini Giri, Devika Daftardar",marathi
2343,tt0251962,Ram Ram Pahune,1950,Village Drama,Add a plot.,Dinkar D. Patil,Shakuntala Manik,marathi
2344,tt4487548,Postcard,2014,Drama,The film reveals the stories of three people whose lives are dependent on the incomplete letters.,Gajendra Vitthal Ahire,"Radhika Apte, Subodh Bhave, Vibhawari Deshpande, Girish Kulkarni",marathi
2345,tt5904458,Chakwa,2004,"Mystery, Thriller","An Indian engineer from America, visits his village on an assignment. There, he gets embroiled in the mystery and suspense surrounding his ancestral house and the mango factory in the village.",Jatin Satish Wagle,"Mukta Barve, Atul Kulkarni, Deepa Parab",marathi
2346,tt8528280,Sugandhi Katta,1974,Drama,Add a plot.,Vasant Painter,"Yashwant Dutt, Jayshree Gadkar, Raghavendra Kadkol",marathi
2347,tt0230082,Chimukla Sansar,1943,Drama,Add a plot.,Vasant Joglekar,Sulochana Latkar,marathi
2348,tt8482820,Rangalya Ratri Asha,1962,"Drama, Music","A talented Tabla player is unable to handle his meteoric rise and squanders away his talent and happiness when he finds himself falling for a danseuse even as he beats himself up for ignoring his loving wife. A tragic drama that is also a showcase for Natya Sangeet, Hindustani Classical and folksy Laavani.",Raja Thakur,"Seema Deo, Shahu Modak, Asha Patil",marathi
2349,tt0078724,22 June 1897,1979,"Drama, History","Three brothers from the Chapekar family plan and neutralize a tyrant British Commissioner on a backdrop of elements like Old Pune, the bubonic plague, the animosity between different castes.","Jayoo Patwardhan, Nachiket Patwardhan","Sadashiv Amrapurkar, Udayan Dixit, Rod Gilbert, Ravindra Mankani",marathi
2350,tt7943032,Ek Daav Bhutacha,1982,Comedy,"Master Sadashiv Deshmukh, transferred to Tegwadi, faces trouble with the village head and his son. He befriends Nakubala and later a cursed Maratha soldier's ghost, Kandoji. Together, they navigate village challenges, with Kandoji helping Sadashiv and Nakubala fall in love to lift his curse.",Ravi Namade,"Mohan Joshi, Raghavendra Kadkol, Mohan Kotwan",marathi
2351,tt6250548,Eka Peksha Ek,1990,Action,Two friends with disabilities are implicated in a crime they didn't commit.,Sachin Pilgaonkar,"Madhu Apte, Laxmikant Berde, Ashok Saraf, Purshottam Berde",marathi
2352,tt0274458,Devata,1939,"Drama, Social","Sushila marries an old widower, Dasapont, to fund her brother's education, despite his son Ashok's objections. Later, she regrets her decision and, after being accused of adultery with Ashok, he becomes a social outcast, distressing his girlfriend Pushpa. Sushila leaves, explaining everything in letters, and is later heard singing on the radio.",Vinayak Karnataki,"Baburao Pendharkar, Indira Wadkar, Meenaxi",marathi
2353,tt9310280,Mulshi Pattern,2018,"Crime, Drama","A stark portrayal of the hardships faced by farmers, Mulshi Pattern tackles some of the raging issues of our times. The film lays bare the deep flaws of the system which turns the farmer into a criminal and a social outcast.",Pravin Tarde,"Sunil Abhyankar, Om Bhutkar, Umesh Damle, Mohan Joshi, Upendra Limaye",marathi
2354,tt0238575,Sangte Aika,1959,Drama,"Mahadev, a tyrant landowner, enlists dacoit Savlya to punish Sakharam, a poor farmer, for challenging him. Chima, a dancer, learns of Mahadev's crimes against Sakharam, his wife Hamsa, and even Savlya. She seizes a chance for revenge through Mahadev's son, Kisna.",Anant Mane,"
Chandrakant, Jayshree Gadkar, Sulochana Latkar",marathi
2355,tt8487824,Mansala Pankh Astat,1961,"Drama, Family",Add a plot.,Madhav Shinde,"
Indira Chitnis, Usha Kiran, Asha Patil",marathi
2356,tt0311752,Sarvasakshi,1980,"Mystery, Thriller",Ravi and Rekha have to deal with local superstition when they move to a village. A witch doctor is especially involved in their lives.,Ramdas Phutane,"Smita Patil, Jairam Hardikar, Anjali Paigankar",marathi
2357,tt0215114,Rangat Sangat,1988,"Comedy, Drama",Four friends befriend a beautiful young woman who comes to stay next door.,Girish Ghanekar,"Laxmikant Berde, Priya Arun Berde, Ramesh Bhatkar",marathi
2358,tt0215079,Prem Karuya Khullam Khulla,1987,"Comedy, Romance","A struggling actor, Bajrang, pretends to be a servant at a film director's house to get film work. He meets Maushibai, who is actually Surekha, hiding from her stepmother's plans to marry her off. Meanwhile, the director's son, Shekar, secretly watches his love interest Seema. Bajrang and Shekar team up to win the hearts of Surekha and Seema.",Girish Ghanekar,"
Nayana Aapte, Laxmikant Berde, Suresh Bhagwat, Ashok Saraf, Kishori Shahane",marathi
2359,tt2343847,Zenda,2009,"Drama, Thriller","Two young politicians cannot see eye to eye, resulting in the split of a political party into two factions.",Avadhoot Gupte,"Siddharth Chandekar, Sumaydh Gaikwad, Shubhangi Gokhale, Santosh Juvekar, Chinmay Mandlekar",marathi
2360,tt5326028,Maherchi Sadi,1991,Family,Laxmi's father disowns her and swears never to watch her face as her mother died after giving birth to her.,Vijay Kondke,"Ramesh Bhatkar, Vijay Chavan, Ajinkya Deo",marathi
2361,tt2354391,Sumbaran,2009,Drama,"Two brothers, Veeru and Vasant, return to their ancestral village after a long time. However, their life takes a turn when they revisit their childhood memories along with other incidents of the past.",Gajendra Vitthal Ahire,"Vrinda Ahire, Makarand Anaspure, Mukta Barve, Shilpa Anaspure",marathi
2362,tt0258959,Shapit,1982,"Drama, Social","Shapit is a movie that talks about how some people have lots of money and power while others don't have much at all. It shows how the rich often treat the poor and people from lower castes unfairly, making their lives harder.",Rajdutt,"Suhas Bhalekar, Yashwant Dutt, Shahji Kale",marathi
2363,tt6267944,Ti Saddhya Kay Karte,2017,Romance,"Anurag wonders about his first love Tanvi, whom he hasn't seen in years. Will their love be rekindled when they reconnect after a long time apart?",Satish Rajwade,"Ankush Chaudhari, Tejashree Pradhan, Abhinay Berde, Arya Ambekar",marathi
2364,tt0396961,Not Only Mrs. Raut,2003,Drama,"Despite opposition from everyone, Swati Dandavate, an aspiring advocate, sets out to find the truth about her client's confession of committing a murder.",Gajendra Vitthal Ahire,"Tushar Dalvi, Aditi Deshpande, Vikram Gokhale",marathi
2365,tt8487870,Putra Whava Aisa,1961,Family,Add a plot.,Raja Thakur,"Jeevankala, Ratna, Vivek",marathi
2366,tt8517432,Maze Baal,1943,"Drama, Family",Add a plot.,Vinayak Karnataki,"
Vinayak Karnataki, Damuanna Malvankar, Lata Mangeshkar",marathi
2367,tt0267781,Navri Mile Navryala,1984,Comedy,A rigid families' employees turn the family house into a home by making their employers relax their wonted discipline.,Sachin Pilgaonkar,"Sachin Pilgaonkar, Ashok Saraf, Supriya Pilgaonkar",marathi
2368,tt0246407,Aapli Manse,1979,Drama,"Dr Vishal and his sister Kanchan are brought up single handedly by their mother. Eventually, Vishal meets Nayana and they tie the knot. But pampered Nayana can't adjust to the simple lifestyle of her new family which leads to problems.","Sudhir Bhat, Shirish Joshi, Vijay Kulkarni, V.K. Naik","Madhu Apte, Kamini Bhatia, Ramesh Bhatkar",marathi
2369,tt2471956,Mahananda,1985,"Drama, Romance",Add a plot.,"K G Korgaonkar, Kay Gee, Mahesh Satoskar, Sudhakar Satoskar","Mohan Agashe, Kamini Bhatia, Vikram Gokhale",marathi
2370,tt1149199,Aga Bai Arecha,2004,"Comedy, Family, Fantasy","Shriranga Deshmukh is frustrated with the women in his life. At a fair, he gets a gift from the higher powers, and from there on life changes as he can hear what women want.",Kedar Shinde,"Sanjay Narvekar, Priyanka Yadav, Bharti Achrekar",marathi
2371,tt8499778,Baikocha Bhau,1962,"Drama, Family","Vishwanath and Sindhutai is a happy couple, Sindhutai's missing brother comes back At home and he starts interfering in the house matters, at last The real nature of the wife's brother comes in front of all.",Madhav Bhoite,"Indira Chitnis, Asha Kale, Raja Paranjpe",marathi
2372,tt8517540,Pandhar,2004,"Drama, Family",Add full plot,Gajendra Vitthal Ahire,"Mohan Joshi, Kishore Kadam, Shreeram Lagoo",marathi
2373,tt1006817,Aaplee Maanse,1992,Drama,"Raghunath is the only working member of his family living with his father,his wife Janaki and two children Anand and Rani,His family is more demanding towards him than his income but his wife controls everyone expenses and teaches them how to live in a small income.Anand is a BSC graduate but jobless he meets Mary and falls in love with her who offers him a part time job in her school,Rani is in love with her neighbor Siddarth.Raghunath agrees to marry Rani to Siddarth but Siddarth's father Garud is a greedy person and asks for lot of dowry.Mary becomes pregnant from Anand and wants to abort her child as Anand cant marry her at this stage when Rani's marriage is on the cards.Janaki comes to know about Mary's pregnancy and gets her home and convinces Raghunath.Raghunath is having a hard time in arranging the money after failing everywhere he decides to take a voluntary retirement.But his manager sends him to Mumbai with some important documents to meet their boss Mr Dongre who could also provide him a big help in arranging the money.But tragedy strikes as Raghunath passes away in train accident.Few day later Mr Dongre arrives to console Raghunath's family and offer's Anand a job in his company and also provides a 50,000 Cheque to Janaki as Raghunath died on duty. With the money Anand and Rani get married to respective spouses and things are going well.After few months one day in the dark Raghunath returns home and tells he got saved from the accident, but Anand doesn't want anyone to know about Raghunath being alive as this would cost him his job and also the money which they received after his death.",Sanjay Soorkar,"Prashant Damle, Prajakta Dighe, Mohan Joshi",marathi
2374,tt2511530,Bayo,2006,Drama,"Raavi, who is unable to adjust to life in London, finds some unanswered letters written by a girl, Bayo, to her lover. She is so moved by the girl's fate that she decides to write a book on her life.",Gajendra Vitthal Ahire,"Vikram Gokhale, Mrinal Kulkarni, Shreyas Talpade",marathi
2375,tt4019578,Rege,2014,"Crime, Drama, Thriller","A college teen named Rege slowly becomes engulfed in the criminal underworld when he crosses the path of a mysterious small-time gangster named ""M Bhai"".","Abhijit Panse, Ravindra Karmarkar","Neha Bam, Kishore Chougule, Aditi Deshpande",marathi
2376,tt1566507,Dhakti Sun,1986,"Drama, Family",Anna Deshmukh retires and decides to live a relaxed life he lives along with his wife to sons Rajesh and Ratnakar his wife Hema.Anna receives a big amount upon retiring and Rajesh asks him to deposit in the bank while Ratnakar wants them to by a to a new house which develops tiff between the brothers.,N.S. Vaidya,"Madhu Apte, Laxmikant Berde, Roohi Berde",marathi
2377,tt0250487,Lakhachi Gosht,1952,Comedy,Shyam is a poet and also writing songs which are sung on Radio by a rich girl Rekha.His painter friend Ramnath falls in love with Rekha.Rekha's father Gokhale agrees for their marriage and gives him one Lakh rupees to spend in one month to see the ability if he is able to live a luxury lifestyle.,Raja Paranjpe,"Chitra, Raja Gosavi, Rekha Kamat",marathi
